timestamp,coin,action,side,quantity,price,profit_target,stop_loss,leverage,confidence,pnl,balance_after,reason,confluence_tags,trigger_tags,reasoning_categories
2022-01-03T00:00:00+00:00,AAPL,ENTRY,long,1.9229988936987379,182.210211,187.01,177.01,3.0,0.75,0,883.106964682731,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA alignment and low volatility detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.10,EMA_alignment;low_volatility,support_bounce,trend_following;mean_reversion
2022-01-04T00:00:00+00:00,AAPL,CLOSE,long,1.9229988936987379,179.50233,0,0,3.0,0,-5.398534691717294,994.505108048885,"Active-Guardian: Market is in Green Zone. Current price (179.700) is below entry price (182.210211), and the trend strength score is -0.14, indicating a bearish trend. Closing the position to limit losses. | TYPE A Phase 1 | Closed 1.9230, Remaining 0.0000 | Gross: $-5.21 | Fees: $0.19",bearish_trend;price_below_entry,stop_loss_trigger,trend_following;loss_limitation
2022-01-11T00:00:00+00:00,AAPL,ENTRY,long,1.3681512000954792,175.272588,185.0,168.0,5.0,0.8,0,946.4792828902324,"Active-Guardian: Market is in Green Zone. RSI14=28.98 indicates oversold conditions, and EMA20/50 alignment suggests potential for mean reversion. Entry with tight protection. | TYPE A Phase 1 | Fees: $0.07",RSI_oversold;EMA_alignment,support_bounce,mean_reversion
2022-01-13T00:00:00+00:00,AAPL,CLOSE,long,1.3681512000954792,172.000591,0,0,5.0,0,-4.607245231826545,989.831917981614,"Active-Guardian: Market is in Green Zone, but current price (172.19) is below entry price (175.272588), and the trend strength score is -0.16, indicating a bearish trend. Closing the position to limit losses. | TYPE A Phase 1 | Closed 1.3682, Remaining 0.0000 | Gross: $-4.48 | Fees: $0.13",,,trend_following;risk_management
2022-01-20T00:00:00+00:00,AAPL,ENTRY,long,1.478113532570287,164.690961,170.0,158.0,1.0,0.8,0,746.3330360525184,"Active-Guardian: Market is in Green Zone. RSI14=16.42 indicates oversold conditions, and the price is near a historical support level. Trend Strength Score=-0.28 suggests a potential reversal. | TYPE A Phase 1 | Fees: $0.07",RSI_oversold;support_bounce,indicator_crossover,mean_reversion
2022-01-21T00:00:00+00:00,AAPL,CLOSE,long,1.478113532570287,162.231349,0,0,1.0,0,-3.768473561962546,985.9965006366613,"Active-Guardian: Current price (162.41) is below entry price (164.69), and the trend strength score is -0.31, indicating a bearish trend. Closing the position to limit losses. | TYPE A Phase 1 | Closed 1.4781, Remaining 0.0000 | Gross: $-3.64 | Fees: $0.13",,trend_reversal,trend_following
2022-02-03T00:00:00+00:00,AAPL,ENTRY,long,1.9370593239152145,173.09019,180.0,168.0,5.0,0.82,0,918.8471037123452,"Active-Guardian: Market is in Green Zone. EMA20 and EMA50 alignment with bullish MACD crossover, and RSI is at 51.97, indicating a potential trend reversal. Trend Strength Score is 0.73, supporting the long entry. | TYPE A Phase 1 | Fees: $0.09",EMA_alignment;MACD_crossover;RSI_midline,indicator_crossover;trend_reversal,trend_following;mean_reversion
2022-02-04T00:00:00+00:00,AAPL,CLOSE,long,1.9370593239152145,172.200371,0,0,5.0,0,-1.9075654732243106,983.9967315226721,"Active-Guardian: Current price (172.39) is below entry price (173.09), and the trend strength score is 0.68, indicating a need to limit losses. Closing the position. | TYPE A Phase 1 | Closed 1.9371, Remaining 0.0000 | Gross: $-1.72 | Fees: $0.18",,,loss_limitation
2022-02-15T00:00:00+00:00,AAPL,ENTRY,long,1.9758762378593604,172.980069,180.0,168.0,3.0,0.75,0,869.9736707203589,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI (51.51) near the middle line, indicating potential for a trend reversal. Trend Strength Score is 0.34, suggesting a moderate bullish trend. | TYPE A Phase 1 | Fees: $0.09",MACD_crossover;RSI_middle_line;Trend_Strength,indicator_crossover;trend_reversal,trend_following;mean_reversion
2022-02-16T00:00:00+00:00,AAPL,CLOSE,long,1.9758762378593604,172.360195,0,0,3.0,0,-1.4124404530105583,982.4902995874725,"Active-Guardian: Current price (172.55) is below entry price (172.980069), and the trend strength score is 0.34, indicating a need to limit losses. Closing the position to minimize further losses. | TYPE A Phase 1 | Closed 1.9759, Remaining 0.0000 | Gross: $-1.22 | Fees: $0.19",,stop_loss,risk_management
2022-03-18T00:00:00+00:00,AAPL,ENTRY,long,1.5940580269587332,164.160378,170.0,158.0,5.0,0.8,0,930.0821036143051,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI at 51.33 indicate potential for upside. Trend Strength Score of 0.54 suggests a moderate trend. Entry with tight stop loss to limit risk. | TYPE A Phase 1 | Fees: $0.07,MACD_crossover;RSI_momentum;Volatility_stable,indicator_crossover;trend_alignment,trend_following;mean_reversion
2022-03-23T00:00:00+00:00,AAPL,CLOSE,long,1.5940580269587332,169.81300000000002,0,0,5.0,0,8.8642049128659,991.2825421790669,"Take profit hit | TYPE A Phase 1 | Closed 1.5941, Remaining 0.0000 | Gross: $9.01 | Fees: $0.15",,,
2022-03-23T00:00:00+00:00,AAPL,ENTRY,long,1.8361267101593375,170.397231,175.0,165.0,5.0,0.82,0,928.6223212443354,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI below 60 indicate potential for upward movement. Trend Strength Score is 1.04, suggesting a strong trend. | TYPE A Phase 1 | Fees: $0.09",MACD_crossover;RSI_below_60;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2022-03-25T00:00:00+00:00,AAPL,CLOSE,long,1.8361267101593375,174.80749999999998,0,0,5.0,0,7.923506812445479,999.120009492039,"Take profit hit | TYPE A Phase 1 | Closed 1.8361, Remaining 0.0000 | Gross: $8.10 | Fees: $0.17",,,
2022-03-29T00:00:00+00:00,AAPL,ENTRY,long,2.4056642808892077,179.156856,185.0,175.0,5.0,0.8,0,912.803237067399,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI below 70 indicate a potential long entry. Trend strength score is 1.06, supporting the long bias. | TYPE A Phase 1 | Fees: $0.12",MACD_crossover;RSI_below_70;Trend_strength,indicator_crossover;trend_following,trend_following;mean_reversion
2022-03-30T00:00:00+00:00,AAPL,CLOSE,long,2.4056642808892077,177.574453,0,0,5.0,0,-4.042728711254365,994.9587581872669,"Active-Guardian: Current price (177.77) is below entry price (179.156856), and the trend strength score is 1.24, indicating a need to limit losses. Closing the position to minimize further losses. | TYPE A Phase 1 | Closed 2.4057, Remaining 0.0000 | Gross: $-3.81 | Fees: $0.24",EMA_alignment;RSI_level,price_rejection,trend_following;mean_reversion
