timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2020-01-02T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA alignment and low volatility detected. Decisive entry with tight protection.,0.75,EMA_alignment;low_volatility,trend_following,trend_following
2020-01-03T00:00:00+00:00,AAPL,close,"Active-Guardian: Market is in Green Zone. Current position is in loss. MACD crossover is bearish and RSI is at 0.00, indicating a potential downtrend. Closing the position to limit further losses.",0.75,MACD_crossover;RSI_oversold,indicator_crossover,trend_following;mean_reversion
2020-01-08T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI at 65.26 indicate potential uptrend. EMA alignment supports long entry.,0.8,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-09T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. MACD crossover is bullish and RSI is at 79.10, indicating a potential uptrend. Holding the position to maximize gains.",0.8,EMA_crossover;MACD_bullish;RSI_bullish,indicator_crossover,trend_following
2020-01-10T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. MACD crossover is bullish and RSI is at 80.01, indicating a potential uptrend. Holding the position to maximize gains.",0.8,EMA_crossover;RSI_overbought;MACD_bullish,indicator_crossover;trend_following,trend_following;momentum
2020-01-13T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. EMA alignment and MACD crossover are bullish, indicating a potential uptrend. Holding the position to maximize gains.",0.8,EMA_crossover;MACD_bullish;RSI_high,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-14T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. MACD crossover is bullish and RSI is at 70.87, indicating a potential uptrend. Holding the position to maximize gains.",0.8,EMA_crossover;RSI_bullish;MACD_bullish,indicator_crossover;trend_strength,trend_following;mean_reversion
2020-01-15T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. EMA alignment and MACD crossover are bullish, indicating a potential uptrend. Holding the position to maximize gains.",0.8,EMA_alignment;MACD_crossover;RSI_bullish,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-16T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. EMA20 and EMA50 alignment is bullish, and RSI is not overbought. Holding the position to maximize gains.",0.8,EMA_alignment;RSI_not_overbought;MACD_crossover,indicator_crossover;trend_strength,trend_following;mean_reversion
2020-01-17T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. MACD crossover is bullish and RSI is at 75.39, indicating a potential uptrend. Holding the position to maximize gains.",0.8,EMA_crossover;RSI_bullish;MACD_bullish,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-21T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. EMA alignment and MACD crossover are bullish, indicating a potential uptrend. Holding the position to maximize gains.",0.8,EMA_alignment;MACD_crossover;RSI_bullish,indicator_crossover;trend_strength,trend_following;mean_reversion
2020-01-22T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI above 70 indicate a strong uptrend. EMA20 and EMA50 alignment supports the long position.,0.82,MACD_crossover;RSI_above_70;EMA_alignment,indicator_crossover;trend_strength,trend_following;momentum
2020-01-23T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding the current long position as the trend strength score is 1.08 and the MACD crossover is bullish, with RSI at 72.50 indicating room for further upside.",0.82,EMA_alignment;MACD_crossover;RSI_momentum,trend_following;momentum_breakout,trend_following;momentum_trading
2020-01-24T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. MACD crossover is bullish and RSI is at 69.88, indicating a potential uptrend. Holding the position to maximize gains.",0.82,EMA_crossover;RSI_bullish;MACD_bullish,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-27T00:00:00+00:00,AAPL,close,"Active-Guardian: Market is in Green Zone. Current position is in loss. MACD crossover is bearish and RSI is at 50.08, indicating a potential downtrend. Closing the position to limit further losses.",0.75,MACD_crossover;RSI_neutral,indicator_crossover,trend_following;risk_management
2020-01-28T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI at 61.13 indicate a potential uptrend. EMA alignment supports long entry.,0.82,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_strength,trend_following;mean_reversion
2020-01-29T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. EMA20 and EMA50 are aligned bullishly, and RSI is at 67.10, indicating a potential uptrend continuation. Holding the position with tight protection.",0.82,EMA_alignment;RSI_bullish;MACD_crossover,indicator_crossover;trend_continuation,trend_following;momentum_trading
2020-01-30T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding the current long position as the trend strength score is 0.89 and the MACD crossover is bullish. RSI is at 66.38, indicating a potential for further upside.",0.82,EMA_crossover;MACD_bullish;RSI_above_50,trend_following,trend_following
2020-01-31T00:00:00+00:00,AAPL,close,"Active-Guardian: Market is in Green Zone. Current position is in loss. MACD crossover is bearish and RSI is at 48.06, indicating a potential downtrend. Closing the position to limit further losses.",0.82,MACD_crossover;RSI_below_50,indicator_crossover,trend_following;mean_reversion
2020-02-04T00:00:00+00:00,AAPL,entry,"Active-Guardian: Market is in Green Zone. EMA20 and EMA50 alignment with RSI at 56.84, indicating a potential uptrend. MACD crossover is bearish, but RSI and trend strength score suggest a buy opportunity.",0.82,EMA_alignment;RSI_momentum;Trend_strength,indicator_crossover;trend_following,trend_following;mean_reversion
2020-02-05T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. MACD crossover is bearish, but RSI is at 58.90, indicating a potential uptrend continuation. Holding the position with tight protection.",0.82,EMA_alignment;RSI_momentum;Trend_strength,indicator_crossover;trend_following,trend_following;mean_reversion
2020-02-06T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding current long position as MACD crossover is bullish and RSI is at 61.75, indicating a potential uptrend. Trend Strength Score is 0.60.",0.82,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_following,trend_following;mean_reversion
2020-02-07T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Current position is in profit. MACD crossover is bullish and RSI is at 56.02, indicating a potential uptrend. Holding the position to maximize gains.",0.82,EMA_crossover;RSI_bullish;MACD_bullish,indicator_crossover;trend_following,trend_following;mean_reversion
2020-02-10T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding current long position with tight protection. MACD crossover is bullish and RSI is at 57.28, indicating a potential uptrend.",0.82,EMA_alignment;MACD_crossover;RSI_momentum,indicator_crossover;trend_strength,trend_following;momentum_trading
2020-02-11T00:00:00+00:00,AAPL,close,"Active-Guardian: Market is in Green Zone. Current position is in minimal profit. MACD crossover is bearish and RSI is at 55.09, indicating a potential downtrend. Closing the position to limit further losses.",0.6,MACD_crossover;RSI_middling,indicator_crossover,trend_following;risk_management
