timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2020-01-02T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and low volatility detected. Decisive long entry with tight protection.,0.8,EMA_alignment;low_volatility,trend_alignment,trend_following
2020-01-03T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position in AAPL. Current price 74.36, entry price 75.135054. Trend Strength Score is -0.20, indicating a weak trend. Volatility Ratio is 0.98, in the ACTIVE (Green Zone) with high frequency and normal risk. ATR14 is 1.326, and MACD is bearish. Continuing to monitor the position.",0.8,,,
2020-01-06T00:00:00+00:00,AAPL,close,Active-Guardian: Market is in Green Zone. Current position is long with unrealized loss. MACD crossover is bearish and RSI is not oversold. Trend Strength Score is low. Closing the position to limit further losses.,0.8,MACD_crossover;Trend_Strength,indicator_crossover,trend_following;risk_management
2020-01-08T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI not overbought. Trend Strength Score is moderate. Entering long with tight protection.,0.8,MACD_crossover;RSI_not_overbought;Trend_Strength,indicator_crossover,trend_following
2020-01-09T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI not overbought. Trend Strength Score is moderate. Entering long with tight protection.,0.82,MACD_crossover;RSI_not_overbought;Trend_Strength,indicator_crossover,trend_following
2020-01-10T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. Current position is long with unrealized profit. MACD crossover is bullish and RSI is not oversold. Trend Strength Score is moderate. Holding the position to maximize gains.,0.82,EMA_crossover;MACD_bullish;RSI_not_oversold,indicator_crossover;trend_strength,trend_following;mean_reversion
2020-01-13T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. Current position is long with unrealized gain. MACD crossover is bullish and RSI is high. Trend Strength Score is moderate. Holding the position to maximize gains.,0.82,EMA_alignment;RSI_high;MACD_crossover,indicator_crossover;trend_strength,trend_following;momentum_trading
2020-01-14T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. Current position is long with unrealized profit. MACD crossover is bullish and RSI is not overbought. Trend Strength Score is moderate. Holding the position to maximize gains.,0.82,EMA_crossover;MACD_bullish;Trend_Strength,indicator_crossover;trend_following,trend_following;momentum_trading
2020-01-15T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. Current position is long with unrealized profit. MACD crossover is bullish and RSI is not overbought. Trend Strength Score is moderate. Holding the position to maximize gains.,0.82,EMA_crossover;MACD_bullish;RSI_not_overbought,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-16T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. Current position is long with unrealized profit. MACD crossover is bullish and RSI is not oversold. Trend Strength Score is moderate. Holding the position to maximize gains.,0.82,EMA_crossover;MACD_bullish;RSI_not_oversold,indicator_crossover,trend_following
2020-01-17T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. Holding the current long position with unrealized profit. Trend Strength Score is 1.23 and RSI is 75.39. MACD crossover is bullish.,0.82,EMA_alignment;MACD_crossover;Trend_Strength,indicator_crossover,trend_following
2020-01-21T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. Current position is long with unrealized gain. Trend Strength Score is moderate and MACD crossover is bullish. Holding the position to maximize gains.,0.82,EMA_alignment;MACD_crossover;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-22T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI is not overbought. Trend Strength Score is high. Entering long with tight protection.,0.82,MACD_crossover;RSI_not_overbought;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
