timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2022-01-03T00:00:00+00:00,GOLD,reject,"No clear trend or confluence detected. Volatility Ratio is 1.00, indicating a stable market, but lack of indicators and trend strength score makes it difficult to enter a trade.",0.0,,,
2022-01-04T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection.,0.8,EMA_alignment;MACD_crossover,indicator_crossover,trend_following
2022-01-05T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. EMA20 and EMA50 alignment, MACD crossover, and current price above EMA200 support the hold decision.",0.8,EMA_alignment;MACD_crossover,trend_continuation,trend_following
2022-01-06T00:00:00+00:00,GOLD,hold,Active-Guardian: Holding long position in GOLD. Current price 1789.2 is above initial stop 1780.0. ATR-based stop loss adjustment not needed at this time.,0.8,EMA_alignment;MACD_crossover,trend_following,trend_following
2022-01-07T00:00:00+00:00,GOLD,close,Active-Guardian: Current price 1797.4 is below entry price 1816.596. Unrealized PnL is -5.245. Closing to limit losses and re-evaluate market conditions.,0.8,price_below_entry,stop_loss_trigger,loss_limitation;risk_management
2022-01-11T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection.,0.82,MACD_crossover;EMA_alignment;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2022-01-12T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position as current price 1827.3 is above entry price 1820.5. Trend strength score is 1.22, indicating a bullish trend. EMA alignment and MACD crossover support the long position.",0.82,EMA_alignment;MACD_crossover;Trend_strength,indicator_crossover,trend_following
2022-01-13T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding current long position. Price 1821.4 is above entry price 1820.50035. Trend strength score is 1.17, indicating a bullish trend. EMA20 and EMA50 are aligned, and MACD is bullish.",0.82,EMA_alignment;MACD_bullish;Trend_strength,price_above_entry,trend_following
2022-01-14T00:00:00+00:00,GOLD,close,Active-Guardian: Current price 1816.5 is below entry price 1820.50035. Unrealized PnL is -1.3037. Closing to limit losses and re-evaluate market conditions.,0.6,,,risk_management
2022-01-19T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. EMA20/50 alignment and MACD crossover suggest bullish momentum. RSI14=68.65 indicates potential for further upside.,0.82,EMA_alignment;MACD_crossover;RSI_momentum,indicator_crossover;trend_continuation,trend_following;momentum_trading
