timestamp,coin,action,side,quantity,price,profit_target,stop_loss,leverage,confidence,pnl,balance_after,reason,confluence_tags,trigger_tags,reasoning_categories
2020-01-02T00:00:00+00:00,GOLD,ENTRY,long,0.3000170409679256,1553.3314400000002,1580.0,1520.0,10.0,0.8,0,953.2692526497507,Active-Guardian: Market is in Active mode. 1% risk enforced. EMA alignment and low volatility detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.13,EMA_alignment;low_volatility,structure_breakout,trend_following;mean_reversion
2020-01-06T00:00:00+00:00,GOLD,CLOSE,long,0.3000170409679256,1579.0520000000001,0,0,10.0,0,7.458169990255405,1007.3300128671308,"Take profit hit | TYPE A Phase 1 | Closed 0.3000, Remaining 0.0000 | Gross: $7.72 | Fees: $0.26",,,
2020-01-06T00:00:00+00:00,GOLD,ENTRY,long,0.5100986359547112,1569.74128,1585.0,1550.0,5.0,0.8,0,846.9652369275947,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.22,EMA_alignment;MACD_crossover,indicator_crossover,trend_following
2020-01-08T00:00:00+00:00,GOLD,CLOSE,long,0.5100986359547112,1584.049,0,0,5.0,0,6.855943822645261,1013.9657578962003,"Take profit hit | TYPE A Phase 1 | Closed 0.5101, Remaining 0.0000 | Gross: $7.30 | Fees: $0.44",,,
2020-01-08T00:00:00+00:00,GOLD,ENTRY,long,0.47927434174295247,1561.13612,1580.0,1540.0,3.0,0.85,0,764.3558373677565,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.21,EMA_alignment;MACD_crossover;RSI_bullish,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-13T00:00:00+00:00,GOLD,CLOSE,long,0.47927434174295247,1549.6696399999998,0,0,3.0,0,-5.9055952344101525,1007.854404228062,"Active-Guardian: Market is in Green Zone. Recent MACD crossover is bearish, and RSI is below 50. Trend Strength Score is low. Closing current long position to limit losses. | TYPE A Phase 1 | Closed 0.4793, Remaining 0.0000 | Gross: $-5.50 | Fees: $0.41",MACD_crossover;RSI_below_50;Low_Trend_Strength,indicator_crossover;trend_reversal,trend_following;mean_reversion
2020-01-27T00:00:00+00:00,GOLD,ENTRY,long,0.355600209409009,1578.3464400000003,1600.0,1550.0,5.0,0.82,0,895.4479927220086,"Active-Guardian: Market is in Green Zone. Recent MACD crossover is bullish, and RSI is above 50. Trend Strength Score is moderate. Entry with tight protection. | TYPE A Phase 1 | Fees: $0.15",MACD_crossover;RSI_above_50;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-28T00:00:00+00:00,GOLD,CLOSE,long,0.355600209409009,1568.8581199999999,0,0,5.0,0,-3.681813894101797,1004.0182437446996,"Active-Guardian: Market is in Green Zone. Recent MACD crossover is bearish, and RSI is below 60. Trend Strength Score is moderate. Closing current long position to limit losses. | TYPE A Phase 1 | Closed 0.3556, Remaining 0.0000 | Gross: $-3.37 | Fees: $0.31",MACD_crossover;RSI_below_60;Trend_Strength_Score_moderate,indicator_crossover;trend_reversal,trend_following;mean_reversion
2020-01-30T00:00:00+00:00,GOLD,ENTRY,long,0.36427351112309136,1587.4519,1620.0,1560.0,5.0,0.82,0,888.2058849380232,"Active-Guardian: Market is in Green Zone. Recent MACD crossover is bullish, and RSI is above 50. Trend Strength Score is moderate. Entry with tight protection. | TYPE A Phase 1 | Fees: $0.16",MACD_crossover;RSI_above_50;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-31T00:00:00+00:00,GOLD,CLOSE,long,0.36427351112309136,1583.9490600000001,0,0,5.0,0,-1.5936876004939093,1002.2655328079338,"Active-Guardian: Market is in Green Zone. Recent MACD crossover is bearish, and RSI is below 70. Trend Strength Score is moderate. Closing current long position to limit losses. | TYPE A Phase 1 | Closed 0.3643, Remaining 0.0000 | Gross: $-1.28 | Fees: $0.32",MACD_crossover;RSI_below_70;Trend_Strength_Score_moderate,indicator_crossover;trend_reversal,trend_following;mean_reversion
2020-02-04T00:00:00+00:00,GOLD,ENTRY,long,0.29733923016494496,1553.63162,1580.0,1520.0,5.0,0.82,0,909.7473690395816,"Active-Guardian: Market is in Green Zone. Recent MACD crossover is bullish, and RSI is below 50. Trend Strength Score is moderate. Entry with tight protection. | TYPE A Phase 1 | Fees: $0.13",MACD_crossover;RSI_undersold;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2020-02-05T00:00:00+00:00,GOLD,CLOSE,long,0.29733923016494496,1559.16394,0,0,5.0,0,1.3904478050714726,1003.5289428147963,"Active-Guardian: Market is in Green Zone. Recent MACD crossover is bearish, and RSI is below 50. Trend Strength Score is low. Closing current long position to limit losses. | TYPE A Phase 1 | Closed 0.2973, Remaining 0.0000 | Gross: $1.64 | Fees: $0.25",MACD_crossover;RSI_below_50;Trend_Strength_Score_low,bearish_crossover;support_breach,trend_following;mean_reversion
