timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2020-01-02T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA alignment and low volatility detected. Decisive entry with tight protection.,0.75,EMA_alignment;low_volatility,trend_following,trend_following
2020-01-03T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 74.360 is below entry price 75.23250900000001. Unrealized PnL is -1.6674773039090935. Closing the position to limit further losses.,0.75,,,risk_management
2020-01-08T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI above 50 detected. Entry with tight protection.,0.82,MACD_crossover;RSI_above_50;EMA_alignment,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-09T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position in AAPL. Current price 77.41 is above entry price 75.9434478675552. Unrealized PnL is 5.989974443957944. Trend Strength Score is 1.47, indicating a bullish trend.",0.82,EMA_alignment;RSI_bullish;MACD_crossover,trend_following,trend_following
2020-01-10T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, RSI above 50, and price above EMA20. Current price 77.58 is above entry price 75.9434478675552. Unrealized PnL is 6.6843211589126454.",0.82,MACD_crossover;RSI_above_50;price_above_EMA20,indicator_crossover,trend_following
2020-01-13T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, RSI above 50, and price above EMA20. Current price 79.24 is above entry price 75.9434478675552. Unrealized PnL is 13.464412610823171.",0.82,MACD_crossover;RSI_above_50;price_above_EMA20,indicator_crossover,trend_following
2020-01-14T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, RSI above 50, and price above EMA20. Current price 78.17 is above entry price 75.9434478675552. Unrealized PnL is 9.094112699049537.",0.82,MACD_crossover;RSI_above_50;price_above_EMA20,indicator_crossover;trend_confirmation,trend_following;mean_reversion
2020-01-15T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, RSI above 50, and price above EMA20. Current price 77.83 is above entry price 75.9434478675552. Unrealized PnL is 7.705419269140136.",0.82,MACD_crossover;RSI_above_50;price_above_EMA20,indicator_crossover,trend_following
2020-01-16T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, RSI above 50, and price above EMA20. Current price 78.81 is above entry price 75.9434478675552. Unrealized PnL is 11.708123861231917.",0.82,MACD_crossover;RSI_above_50;price_above_EMA20,indicator_crossover,trend_following
2020-01-17T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, RSI above 50, and price above EMA20. Current price 79.68 is above entry price 75.9434478675552. Unrealized PnL is 15.261545284823605.",0.82,MACD_crossover;RSI_above_50;price_above_EMA20,indicator_crossover,trend_following
2020-01-21T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, RSI above 50, and price above EMA20. Current price 79.14 is above entry price 75.9434478675552. Unrealized PnL is 13.055973366732198.",0.82,MACD_crossover;RSI_above_50;price_above_EMA20,indicator_crossover,trend_following
2020-01-22T00:00:00+00:00,AAPL,entry,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI above 50. Trend Strength Score is 1.10, indicating a strong uptrend.",0.82,MACD_crossover;RSI_above_50;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-23T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position in AAPL. Current price 79.81 is above entry price 79.56498838039765. Trend strength score is 1.08, indicating a bullish trend. EMA20 and EMA50 are aligned, and MACD is bullish.",0.82,EMA_alignment;MACD_bullish;trend_strength,trend_following,trend_following
2020-01-24T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position in AAPL. Current price 79.58 is near entry price 79.56498838039765. Trend strength score is 1.01, indicating a bullish trend. EMA alignment and MACD crossover support the long position.",0.82,EMA_alignment;MACD_crossover;Trend_strength,indicator_crossover,trend_following
2020-01-27T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection.,0.75,MACD_crossover;EMA_alignment,indicator_crossover,trend_following
2020-01-29T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and RSI=67.10 indicate a strong trend. EMA20 and EMA50 alignment supports the long side.,0.82,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_strength,trend_following;mean_reversion
2020-01-30T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 80.97 is below entry price 81.24. Unrealized PnL is -0.86. Closing the position to limit further losses.,0.82,EMA_alignment;RSI_momentum,price_rejection,trend_following;mean_reversion
2020-01-31T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. EMA20 and EMA50 alignment with RSI below 50 suggests potential for mean reversion. Recent price action indicates support at 77.38.,0.82,EMA_alignment;RSI_mean_reversion;Support_bounce,indicator_crossover;support_bounce,mean_reversion;trend_following
2020-02-03T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 77.17 is below entry price 77.55906072513827. Unrealized PnL is -0.86. Closing the position to limit further losses.,0.82,,,risk_management
2020-02-04T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Active mode. 1% risk enforced. EMA20/50 alignment and RSI=56.84 detected. Decisive entry with tight protection.,0.82,EMA_alignment;RSI_momentum,indicator_crossover,trend_following;mean_reversion
2020-02-05T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding the current long position as the market is in the Green Zone and the trade is still within the defined risk parameters. The current price of 80.36 is above the entry price of 79.90390232932839, and the unrealized PnL is positive at 1.614135994229113.",0.82,EMA_alignment;RSI_momentum,trend_following,trend_following
2020-02-06T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in ACTIVE mode. Holding the current long position with a profit target and stop loss in place.,0.82,EMA_alignment;RSI_momentum;MACD_crossover,trend_following,trend_following
2020-02-07T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding the current long position as the market is in the Green Zone and the trade is still within the defined risk parameters. The current price of 80.01 is above the entry price of 79.90390232932839, and the unrealized PnL is 0.3754811307910103.",0.82,EMA_alignment;RSI_momentum;MACD_crossover,trend_following,trend_following
