timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2020-01-02T00:00:00+00:00,GOLD,reject,Active-Guardian: Market is in Green Zone. No confluence factors detected for entry. Waiting for 2+ confluence factors to enter.,0.0,,,
2020-01-06T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and EMA alignment detected. Decisive long entry with tight protection.,0.75,EMA_alignment;MACD_crossover,indicator_crossover,trend_following
2020-01-07T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in Green Zone. Current long position showing profit. Holding with tight protection.,0.75,EMA_alignment;MACD_crossover,trend_following,trend_following
2020-01-08T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection.,0.85,EMA_crossover;MACD_bullish;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-09T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in Green Zone. Holding long position with tight protection. EMA alignment and MACD crossover support the trend.,0.85,EMA_alignment;MACD_crossover,trend_following,trend_following
2020-01-10T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. EMA20 and EMA50 alignment, MACD crossover, and RSI above 50 support the trend.",0.85,EMA_alignment;MACD_crossover;RSI_above_50,trend_following,trend_following
2020-01-13T00:00:00+00:00,GOLD,close,Active-Guardian: Market is in Green Zone. Current price 1550.6 is below entry price 1561.916. Unrealized PnL is -2.70. Closing position to limit losses.,0.85,EMA_alignment;RSI_momentum,stop_loss_trigger,risk_management;loss_limitation
2020-01-27T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI above 50. EMA20 and EMA50 alignment supports long entry.,0.8,MACD_crossover;RSI_above_50;EMA_alignment,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-28T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in Green Zone. Current price 1569.8 is above initial stop 1550.0. Holding position with tight protection.,0.8,EMA_alignment;MACD_crossover;RSI_above_50,price_rejection;indicator_crossover,trend_following;mean_reversion
2020-01-29T00:00:00+00:00,GOLD,close,Active-Guardian: Current price 1570.4 is below entry price 1579.13514. Unrealized PnL is -3.01. Closing position to limit losses.,0.8,,,risk_management
2020-01-30T00:00:00+00:00,GOLD,entry,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover, RSI=68.39, and EMA alignment support long entry.",0.82,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_strength,trend_following;momentum
2020-01-31T00:00:00+00:00,GOLD,close,Active-Guardian: Current price 1584.9 is below entry price 1588.24515. Unrealized PnL is -1.18. Closing position to limit losses.,0.6,EMA_alignment;RSI_overbought,stop_loss_hit,risk_management;loss_limitation
2020-02-04T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI at 43.33 indicate potential for upside. EMA alignment suggests trend support.,0.82,MACD_crossover;RSI_middling;EMA_alignment,indicator_crossover;trend_support,trend_following;mean_reversion
2020-02-05T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in Green Zone. Holding long position with current price 1560.1 above entry price 1554.40797. Unrealized PnL is 2.93. Continuing to target profit at 1580.0.,0.82,EMA_alignment;RSI_momentum;price_above_ema50,trend_following;mean_reversion,trend_following;mean_reversion
