timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2022-01-03T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA alignment and low volatility detected. Decisive long entry with tight protection.,0.75,EMA_alignment;low_volatility,support_bounce,trend_following;mean_reversion
2022-01-04T00:00:00+00:00,AAPL,close,Active-Guardian: Current position is in loss. Trend Strength Score is -0.14 and MACD crossover is bearish. Closing the position to limit further losses.,0.75,bearish_MACD_crossover;negative_Trend_Strength_Score,stop_loss_hit,trend_following;risk_management
2022-01-05T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state for AAPL is in the Green Zone, but recent trade outcomes show a loss. Trend Strength Score is -0.09 and MACD crossover is bearish, indicating a potential downtrend. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-06T00:00:00+00:00,AAPL,reject,Active-Guardian: Current Trend Strength Score is -0.04 and MACD crossover is bearish. Rejecting entry to avoid further losses.,0.0,,,trend_following;risk_management
2022-01-07T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is volatile with a bearish MACD crossover and low RSI. Trend Strength Score is -0.60, indicating a strong downtrend. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-10T00:00:00+00:00,AAPL,reject,Active-Guardian: Current Trend Strength Score is -0.49 and MACD crossover is bearish. Rejecting entry due to unfavorable market conditions and recent losing streak.,0.0,,,trend_following;risk_management
2022-01-11T00:00:00+00:00,AAPL,reject,Active-Guardian: Current Trend Strength Score is -0.24 and MACD crossover is bearish. Rejecting entry to avoid further losses.,0.0,,,trend_following;risk_management
2022-01-12T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in ACTIVE zone. EMA20 and EMA50 alignment with RSI14 at 32.10 suggests potential mean reversion. Entry with tight protection.,0.8,EMA_alignment;RSI_oversold,support_bounce,mean_reversion
2022-01-13T00:00:00+00:00,AAPL,close,Active-Guardian: Current position is in loss. Trend Strength Score is -0.16 and MACD crossover is bearish. Closing the position to limit further losses.,0.8,MACD_crossover_bearish;Trend_Strength_Score_negative,stop_loss_hit,trend_following;risk_management
2022-01-14T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is bearish with a Trend Strength Score of -0.09 and a bearish MACD crossover. Recent trades have resulted in losses, indicating a need for caution. Rejecting entry to avoid further losses.",0.0,,,
2022-01-18T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions and recent losses indicate a need for caution. Trend Strength Score is -0.14, MACD crossover is bearish, and RSI is 22.74, suggesting a strong downtrend. Rejecting entry to avoid further losses.",0.0,,,
2022-01-19T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state indicates a bearish trend with RSI14=18.14 and MACD=-3.149. Trend Strength Score is -0.23, suggesting a strong downtrend. Rejecting entry due to unfavorable market conditions and recent losing streak.",0.0,,,trend_following;risk_management
2022-01-20T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market conditions are unfavorable with a Trend Strength Score of -0.28 and a bearish MACD crossover. Rejecting entry to avoid further losses.,0.0,,,trend_following;risk_management
2022-01-21T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market state indicates a bearish trend with MACD crossover and low RSI. Rejecting entry to avoid further losses.,0.0,,,trend_following;risk_management
2022-01-24T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is bearish with a Trend Strength Score of -0.29 and a bearish MACD crossover. Recent trades have resulted in losses, indicating a need for caution. Rejecting entry to avoid further losses.",0.0,,,
2022-01-25T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market state indicates high volatility and bearish trend. Recent losses and low win rate suggest being more selective. Rejecting entry to avoid further losses.,0.0,,,risk_management;trend_avoidance
2022-01-26T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions and recent losses suggest caution. Trend Strength Score is -0.23, MACD crossover is bearish, and RSI is 12.54, indicating a strong downtrend. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-27T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market state is bearish with a Trend Strength Score of -0.17 and MACD crossover is bearish. Rejecting entry due to high risk of further losses.,0.0,,,trend_following;risk_management
2022-01-28T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is volatile with a bearish MACD crossover and low Trend Strength Score. Recent trades have resulted in losses, indicating a need for caution. Rejecting entry to avoid further losses.",0.2,,,
