timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2022-01-03T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA alignment and low volatility detected. Decisive entry with tight protection.,0.75,EMA_alignment;low_volatility,price_stability,trend_following;mean_reversion
2022-01-04T00:00:00+00:00,AAPL,close,Active-Guardian: Current position is in loss. Trend Strength Score is -0.14 and MACD crossover is bearish. Closing to limit further losses.,0.4,,,risk_management
2022-01-05T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is bearish with a Trend Strength Score of -0.09 and a bearish MACD crossover. Recent trade outcome was a loss, and the strategy is being cautious due to the losing streak.",0.0,,,trend_following;risk_management
2022-01-06T00:00:00+00:00,AAPL,reject,Active-Guardian: Current Trend Strength Score is -0.04 and MACD crossover is bearish. Rejecting entry to avoid further losses.,0.0,,,trend_following;risk_management
2022-01-07T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state for AAPL is bearish with a Trend Strength Score of -0.60 and a MACD crossover indicating a bearish trend. Recent trade outcome was a loss, and the current strategy may be being exploited. Rejecting entry to limit further losses.",0.0,,,trend_following;risk_management
2022-01-10T00:00:00+00:00,AAPL,reject,Active-Guardian: Market is in Green Zone but recent trade outcomes indicate a need for caution. Trend Strength Score is -0.49 and MACD crossover is bearish. Rejecting entry to avoid further losses.,0.2,,,trend_following;risk_management
2022-01-11T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bearish MACD crossover and low RSI14 detected. Decisive short entry with tight protection.,0.8,MACD_crossover;RSI_oversold,indicator_crossover,trend_following;mean_reversion
2022-01-12T00:00:00+00:00,AAPL,close,Active-Guardian: Current position is in loss. Trend Strength Score is -0.13 and MACD crossover is bearish. Closing to limit further losses.,0.8,MACD_crossover_bearish;Trend_Strength_Score_negative,stop_loss,trend_following;loss_limitation
2022-01-13T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is bearish with a Trend Strength Score of -0.16 and a bearish MACD crossover. Recent trades have resulted in losses, indicating a need for caution. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-14T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions and recent losses suggest caution. Trend Strength Score is -0.09, MACD crossover is bearish, and RSI is 28.99, indicating a potential downtrend. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-18T00:00:00+00:00,AAPL,reject,Active-Guardian: Current Trend Strength Score is -0.14 and MACD crossover is bearish. Rejecting entry due to unfavorable market conditions and recent losing streak.,0.0,,,trend_following;risk_management
2022-01-19T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state indicates high risk. Trend Strength Score is -0.23, MACD crossover is bearish, and RSI is 18.14, suggesting a strong downtrend. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-20T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state for AAPL is bearish with a Trend Strength Score of -0.28, EMA alignment not favorable, and recent losses. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-21T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state indicates high bearish sentiment with RSI14=14.60 and MACD=-4.122. Trend Strength Score is -0.31, suggesting a strong downtrend. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-24T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is bearish with a Trend Strength Score of -0.29 and a bearish MACD crossover. Recent trades have resulted in losses, indicating a need for caution. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-25T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state indicates high volatility and a bearish trend. RSI14 is oversold, but MACD crossover is bearish and Trend Strength Score is -0.27. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-26T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is volatile, and recent trades have resulted in losses. Trend Strength Score is -0.23, indicating a bearish trend. Rejecting entry to limit further losses.",0.0,,,risk_management;trend_following
2022-01-27T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market state for AAPL is bearish with a Trend Strength Score of -0.17 and MACD crossover is bearish. Rejecting entry due to high risk of further losses.,0.0,,,trend_following;risk_management
2022-01-28T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions and recent losses suggest a cautious approach. Trend Strength Score is low (0.25), and MACD crossover is bearish. Rejecting entry to avoid further losses.",0.0,,,trend_following;risk_management
2022-01-31T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in ACTIVE mode. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection.,0.75,MACD_crossover;EMA_alignment;Trend_Strength_Score,indicator_crossover;trend_following,trend_following;mean_reversion
2022-02-01T00:00:00+00:00,AAPL,close,"Active-Guardian: Current position is in loss. Trend Strength Score is 0.70 and MACD crossover is bullish, but recent trades have resulted in losses. Closing to limit further losses.",0.0,,,risk_management
2022-02-03T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and Trend Strength Score of 0.73 detected. EMA20 and EMA50 alignment supports long entry.,0.82,MACD_crossover;Trend_Strength;EMA_alignment,indicator_crossover;trend_following,trend_following;mean_reversion
2022-02-04T00:00:00+00:00,AAPL,close,"Active-Guardian: Current position is in loss. Trend Strength Score is 0.68 and MACD crossover is bullish, but recent trades have resulted in losses. Closing to limit further losses.",0.6,MACD_crossover;Trend_Strength,stop_loss,trend_following;risk_management
2022-02-08T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and RSI=55.53 detected. Trend Strength Score is 0.64. Decisive entry with tight protection.,0.82,MACD_crossover;RSI_momentum;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2022-02-09T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding current long position. Trend Strength Score is 0.65 and MACD crossover is bullish. Volatility Ratio is 0.89, indicating a Green Zone (High Frequency, Normal Risk).",0.82,EMA_alignment;MACD_crossover;Trend_Strength,trend_following,trend_following
2022-02-10T00:00:00+00:00,AAPL,close,"Active-Guardian: Current position is in loss. Trend Strength Score is 0.52 and MACD crossover is bullish, but recent trades have resulted in losses. Closing to limit further losses.",0.6,EMA_alignment;MACD_crossover,stop_loss,trend_following;risk_management
