timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2020-01-02T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA alignment and low volatility detected. Decisive entry with tight protection.,0.75,EMA_alignment;low_volatility,price_stability,trend_following;mean_reversion
2020-01-03T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection.,0.8,MACD_crossover;EMA_alignment,indicator_crossover,trend_following
2020-01-06T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position in AAPL. Current price 73.332 is above entry price 72.225. ATR-based stop loss at 69.0 and profit target at 75.0. Trend strength score is not available, but MACD crossover is bullish.",0.8,EMA_alignment;MACD_crossover,trend_following,trend_following
2020-01-07T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and MACD crossover detected. Holding long position with tight protection.,0.8,EMA_alignment;MACD_crossover,indicator_crossover,trend_following
2020-01-08T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. Trend strength score is 1.12, and MACD crossover is bullish.",0.8,EMA_crossover;MACD_bullish;Trend_strength,indicator_crossover,trend_following
2020-01-09T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and high RSI detected. Decisive entry with tight protection.,0.85,MACD_crossover;RSI_high,indicator_crossover,trend_following
2020-01-10T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 rejection and RSI crossing 50 detected. Decisive entry with tight protection.,0.85,EMA_crossover;RSI_crossing,indicator_crossover,trend_following
2020-01-13T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Active mode. 1% risk enforced. EMA20/50 alignment and RSI14=88.50 detected. Holding long position with tight protection.,0.85,EMA_alignment;RSI_level,trend_following,trend_following
2020-01-14T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding long position due to bullish MACD crossover and high RSI. Trend strength score is 1.36, indicating a strong uptrend.",0.85,MACD_crossover;RSI_oversold;EMA_alignment,indicator_crossover;trend_following,trend_following;mean_reversion
2020-01-15T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Active mode. 1% risk enforced. EMA20/50 alignment and RSI14=92.07 detected. Holding long position with tight protection.,0.85,EMA_alignment;RSI_overbought,indicator_crossover,trend_following
2020-01-16T00:00:00+00:00,AAPL,reject,Active-Guardian: Market is in PAUSE mode due to high Volatility Ratio (VR=2.55). No entries allowed in Red Zone.,0.0,,,risk_management
2020-01-17T00:00:00+00:00,AAPL,hold,"Current Volatility Ratio (VR) is 2.50, indicating a PAUSE (Red Zone) state. No new entries are allowed in this state.",0.0,,,
2020-01-21T00:00:00+00:00,AAPL,hold,"Current Volatility Ratio (VR) is 2.38, indicating a PAUSE (Red Zone) with zero frequency. No new entries are allowed in this zone.",0.0,,,
2020-01-22T00:00:00+00:00,AAPL,reject,"Volatility Ratio (VR) is 2.28, indicating a PAUSE (Red Zone) with zero frequency. No entries are allowed in this zone.",0.0,,,risk_management
2020-01-23T00:00:00+00:00,AAPL,entry,Defensive stance due to Yellow Zone volatility. EMA20/50 alignment and RSI=95.21 indicate strong trend. MACD crossover is bullish. Entry justified by Trend Strength Score of 1.87 and recent win rate of 100%.,0.8,EMA_alignment;RSI_overbought;MACD_crossover,trend_following;momentum_shift,trend_following;momentum_trading
2020-01-24T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 150.982 is below entry price 152.348. Unrealized PnL is -1.90. Closing to limit losses and re-evaluate.,0.8,EMA_alignment;RSI_overbought,price_rejection,trend_following;loss_limitation
2020-01-27T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in DEFENSIVE mode. 1% risk enforced. Bullish MACD crossover and high RSI14=94.12 detected. Decisive entry with tight protection.,0.82,MACD_crossover;RSI_overbought,indicator_crossover,trend_following;mean_reversion
2020-01-28T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 150.4598167523365 is below entry price 151.88851012618636. Unrealized PnL is -2.11. Closing to limit losses and re-evaluate.,0.82,,stop_loss,risk_management
2020-01-29T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in DEFENSIVE mode. 1% risk enforced. Bullish MACD crossover and high RSI detected. Decisive entry with tight protection.,0.8,MACD_crossover;RSI_high,indicator_crossover,trend_following
2020-01-30T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 147.847 is below entry price 151.412. Unrealized PnL is -6.13. Closing to limit losses and re-evaluate.,0.8,,stop_loss,risk_management
2020-01-31T00:00:00+00:00,AAPL,hold,Current market state is in PAUSE (Red Zone) due to high volatility ratio (VR=2.21). No new entries are allowed.,0.0,,,
2020-02-03T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in DEFENSIVE mode. Recent losses indicate caution. No strong confluence for new entry. Holding and observing.,0.6,,,risk_management;caution
2020-02-04T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in DEFENSIVE mode. 1% risk enforced. EMA20/50 alignment and RSI=57.94 detected. Cautious entry with tight protection due to Yellow Zone volatility.,0.6,EMA_alignment;RSI_momentum,indicator_alignment;trend_strength,trend_following;mean_reversion
2020-02-05T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 124.806 is below entry price 126.575. Unrealized PnL is -2.71. Closing to limit losses and re-evaluate.,0.6,EMA_alignment;RSI_momentum,price_rejection,trend_following;mean_reversion
2020-02-06T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in DEFENSIVE mode. 1% risk enforced. EMA20/50 alignment and RSI=58.03 detected. Decisive entry with tight protection.,0.6,EMA_alignment;RSI_momentum,indicator_crossover,trend_following;mean_reversion
2020-02-07T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 125.197 is below entry price 126.965. Unrealized PnL is -3.56. Closing to limit losses and re-evaluate.,0.4,,stop_loss,risk_management
2020-02-11T00:00:00+00:00,AAPL,reject,"Active-Guardian: Market is in DEFENSIVE mode. Recent losses and low win rate indicate caution. Volatility Ratio (VR) is 1.80, suggesting reduced position size and frequency. EMA alignment and trend strength score do not support an aggressive entry.",0.4,,,risk_management;trend_following
2020-02-12T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is in the Yellow Zone (DEFENSIVE), indicating moderate volatility. Recent trade outcomes show a losing streak, suggesting the need for caution. The current price of 134.204 and analysis indicators (RSI=63.23, MACD bearish crossover) do not provide sufficient confluence for an entry. Strict risk management dictates a 'reject' signal to avoid further losses.",0.4,,,risk_management;volatility_analysis
2020-02-13T00:00:00+00:00,AAPL,reject,"Active-Guardian: Market is in DEFENSIVE mode. Recent losing streak and low win rate suggest being more selective. Volatility Ratio (VR) is 1.86, indicating moderate frequency and 50% reduced position size. EMA alignment and indicators do not currently support a strong entry signal.",0.4,,,risk_management;market_selection
2020-02-14T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is in the Yellow Zone (DEFENSIVE), with a Volatility Ratio of 2.01. Recent trade outcomes show a losing streak, and the current trend strength score is 0.60, indicating a moderate trend. Given the market sentiment and recent losses, it's prudent to reject new entries and re-evaluate the strategy.",0.4,,,risk_management;market_sentiment
2020-02-18T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market state is DEFENSIVE. Recent losing streak and high RSI14=69.07 indicate caution. No strong confluence for entry.,0.4,,,risk_management;market_state
2020-02-19T00:00:00+00:00,AAPL,reject,Active-Guardian: Market is in DEFENSIVE mode. Recent losing streak and high volatility ratio (1.81) suggest caution. No strong confluence factors present for entry.,0.4,,,risk_management;volatility_control
2020-02-20T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is in the Yellow Zone (DEFENSIVE). Recent losing streak and high volatility ratio (1.72) suggest caution. RSI (67.88) is not in oversold territory, and MACD crossover is bearish. Trend Strength Score (0.65) indicates a moderate trend. Given the current conditions, it's prudent to reject entries and wait for more favorable market conditions.",0.4,,,risk_management;trend_analysis
2020-02-21T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market state is in the Yellow Zone (DEFENSIVE). Recent losing streak and high volatility ratio (VR=1.65) suggest caution. No strong confluence factors detected to justify an entry.,0.4,,,risk_management;volatility_control
2020-02-24T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is ACTIVE (Green Zone). However, recent trade outcomes show a losing streak, and the current trend strength score is 0.62, indicating a need for caution. The MACD crossover is bearish, and the RSI is at 67.29, which is not oversold. Therefore, a reject signal is generated to avoid further losses.",0.4,MACD_crossover;RSI_not_oversold,,trend_following;risk_management
2020-02-25T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market conditions do not meet the 2-factor confluence requirement for entry. Recent losing streak and high volatility ratio (1.53) suggest caution.,0.0,,,risk_management;volatility_control
2020-02-26T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions and recent losses suggest caution. Volatility Ratio is 1.46, indicating a need for selective entries. Recent win rate is 37.5%, and we are in a losing streak. Rejecting entry to re-evaluate strategy and avoid further losses.",0.4,,,risk_management;market_sentiment
2020-02-27T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions and recent trade outcomes suggest a cautious approach. Volatility Ratio (VR) is 1.45, indicating an ACTIVE (Green Zone) state, but recent losses and low win rate advise against new entries at this time.",0.0,,,risk_management;market_analysis
2020-02-28T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is volatile, and recent trade outcomes indicate a losing streak. The strategy is being exploited, and it's necessary to be more selective and widen stops. Rejecting entry to re-evaluate and adjust the strategy.",0.0,,,risk_management;strategy_adjustment
2020-03-02T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is volatile, and recent trade outcomes indicate a losing streak. The MACD crossover is bearish, and the Trend Strength Score is moderate. Given the current conditions, it's prudent to reject new entries and re-evaluate the market.",0.4,,,risk_management;market_sentiment
2020-03-03T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions and recent trade outcomes suggest a cautious approach. The Volatility Ratio (VR) of 1.35 indicates an ACTIVE (Green Zone) state, but the recent losing streak and low Trend Strength Score of 0.46 advise against entering a new trade at this time.",0.0,,,risk_management;market_analysis
2020-03-04T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market sentiment and recent trade outcomes suggest a cautious approach. The Volatility Ratio (VR) is 1.35, indicating a Green Zone, but the recent losing streak and low Trend Strength Score (0.33) advise against aggressive entry. EMA alignment and MACD crossover are not favorable for a long position.",0.4,,,risk_management;market_sentiment
2020-03-06T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market state does not meet the required confluence factors for an entry. Recent losing streak and low trend strength score indicate a need for caution.,0.4,,,risk_management;market_analysis
2020-03-11T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market conditions do not meet the required 2 confluence factors for entry. Recent losing streak and low trend strength score indicate a need for caution.,0.0,,,risk_management;market_analysis
2020-03-12T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market conditions do not meet the required 2 confluence factors for entry. Recent losing streak and low trend strength score indicate a need for caution.,0.0,,,risk_management;market_analysis
2020-03-16T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions do not meet the required 2 confluence factors for entry. RSI is 35.53, indicating a potential oversold condition, but the MACD crossover is bearish, and the trend strength score is -0.34, suggesting a weak trend. Given the recent losing streak and the market's volatility, a more cautious approach is warranted.",0.0,,,risk_management;market_analysis
2020-03-17T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is bearish with a MACD crossover and low RSI. Recent trades have resulted in losses, indicating a need for caution. Volatility Ratio is 1.32, which is in the Green Zone, but given the recent performance and market sentiment, it's prudent to reject entries for now.",0.4,,,risk_management;market_sentiment
2020-03-18T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market state is bearish with a MACD crossover and low RSI. Recent trades have resulted in losses, indicating a need for caution.",0.4,,,trend_following;risk_management
2020-03-19T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions do not meet the required 2 confluence factors for entry. RSI14=35.50 indicates a potential oversold condition, but MACD crossover is bearish and Trend Strength Score is -0.27, suggesting a strong downtrend. Volatility Ratio (VR) of 1.28 indicates a Green Zone, but recent trade outcomes show a losing streak, advising caution.",0.0,,,trend_following;mean_reversion
