timestamp,coin,action,side,quantity,price,profit_target,stop_loss,leverage,confidence,pnl,balance_after,reason,confluence_tags,trigger_tags,reasoning_categories
2008-01-03T00:00:00+00:00,AAPL,ENTRY,long,28.089742655760585,5.706001837487436,6.05,5.35,3.0,0.75,0,946.5292152300113,Active-Guardian: Market is in Active mode. 1% risk enforced. EMA20/50 rejection and RSI at 0 detected. Decisive long entry with tight protection. | TYPE A Phase 1 | Fees: $0.04,EMA_rejection;RSI_oversold,indicator_rejection;support_bounce,trend_following;mean_reversion
2008-01-07T00:00:00+00:00,AAPL,CLOSE,long,28.089742655760585,5.488979754271613,0,0,3.0,0,-6.1825721099353785,993.7733508561823,"Active-Guardian: Current price 5.513 is below initial stop 5.35 and entry price 5.706. Closing position due to unrealized loss and invalidation condition. | TYPE A Phase 1 | Closed 28.0897, Remaining 0.0000 | Gross: $-6.10 | Fees: $0.09",,stop_loss,risk_management
2008-01-08T00:00:00+00:00,AAPL,ENTRY,long,23.35122303004568,5.625673635475553,6.1,5.2,3.0,0.7,0,949.9484385218368,Active-Guardian: Market is in Green Zone. RSI14=27.79 indicates oversold condition. EMA20 and EMA50 alignment suggests potential reversal. Entry with tight protection. | TYPE A Phase 1 | Fees: $0.04,RSI_oversold;EMA_alignment,indicator_crossover,mean_reversion;trend_following
2008-01-10T00:00:00+00:00,AAPL,CLOSE,long,23.35122303004568,5.645433099358002,0,0,3.0,0,0.38902926310405805,994.1262543703534,"Active-Guardian: Closing existing long position due to recent loss and current market sentiment. Trend Strength Score is -0.17, indicating a bearish trend. | TYPE A Phase 1 | Closed 23.3512, Remaining 0.0000 | Gross: $0.46 | Fees: $0.07",,,risk_management;trend_following
2008-01-11T00:00:00+00:00,AAPL,ENTRY,long,36.63126758768928,5.621352881147376,6.1,5.35,5.0,0.8,0,952.8861707990875,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 rejection and RSI32.89 detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.06,EMA_rejection;RSI_oversold,indicator_crossover;support_bounce,trend_following;mean_reversion
2008-01-14T00:00:00+00:00,AAPL,CLOSE,long,36.63126758768928,5.446327565442791,0,0,5.0,0,-6.522890544298317,987.5467365736167,"Active-Guardian: Current price 5.469 is below initial stop 5.35 and entry price 5.706. Closing position due to unrealized loss and invalidation condition. | TYPE A Phase 1 | Closed 36.6313, Remaining 0.0000 | Gross: $-6.41 | Fees: $0.11",EMA_rejection;RSI_oversold;Volatility_stable,indicator_crossover;support_bounce;breakout,trend_following;mean_reversion;breakout
2008-02-05T00:00:00+00:00,AAPL,ENTRY,long,27.73671903311978,4.65620651412312,5.0,4.3,5.0,0.8,0,961.681642534877,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI oversold detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.04,EMA_alignment;RSI_oversold,indicator_crossover,trend_following;mean_reversion
2008-02-07T00:00:00+00:00,AAPL,CLOSE,long,27.73671903311978,4.972907927319974,0,0,5.0,0,8.710811103738086,996.2220320070982,"Take profit hit | TYPE A Phase 1 | Closed 27.7367, Remaining 0.0000 | Gross: $8.78 | Fees: $0.07",,,
2008-02-07T00:00:00+00:00,AAPL,ENTRY,long,31.853306682686302,5.013939149226082,5.3,4.7,5.0,0.8,0,964.2360033264856,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI below 50 indicate potential reversal. EMA20 and EMA50 alignment suggests trend support. | TYPE A Phase 1 | Fees: $0.04,MACD_crossover;RSI_below_50;EMA_alignment,indicator_crossover;trend_support,trend_following;mean_reversion
2008-02-14T00:00:00+00:00,AAPL,CLOSE,long,31.853306682686302,5.271218209075677,0,0,5.0,0,8.105094321728597,1004.2832059299393,"Take profit hit | TYPE A Phase 1 | Closed 31.8533, Remaining 0.0000 | Gross: $8.20 | Fees: $0.09",,,
