,daily_return
2008-01-02 00:00:00+00:00,0.0
2008-01-03 00:00:00+00:00,0.0
2008-01-04 00:00:00+00:00,-0.000773768104227357
2008-01-05 00:00:00+00:00,0.0
2008-01-06 00:00:00+00:00,0.0
2008-01-07 00:00:00+00:00,0.002256692427285323
2008-01-08 00:00:00+00:00,0.005503938570205813
2008-01-09 00:00:00+00:00,-0.007215478202851733
2008-01-10 00:00:00+00:00,0.0012530896067526331
2008-01-11 00:00:00+00:00,0.00475578108580943
2008-01-12 00:00:00+00:00,0.0
2008-01-13 00:00:00+00:00,0.0
2008-01-14 00:00:00+00:00,-0.00523150970624664
2008-01-15 00:00:00+00:00,0.007214939388972219
2008-01-16 00:00:00+00:00,-0.010864501241967806
2008-01-17 00:00:00+00:00,0.0009942088868275523
2008-01-18 00:00:00+00:00,0.0001986442834536195
2008-01-19 00:00:00+00:00,0.0
2008-01-20 00:00:00+00:00,0.0
2008-01-21 00:00:00+00:00,0.0
2008-01-22 00:00:00+00:00,-0.011981121126752758
2008-01-23 00:00:00+00:00,0.010059630243920203
2008-01-24 00:00:00+00:00,0.0029008407727932894
2008-01-25 00:00:00+00:00,0.004449923438796466
2008-01-26 00:00:00+00:00,0.0
2008-01-27 00:00:00+00:00,0.0
2008-01-28 00:00:00+00:00,0.0002832150057361371
2008-01-29 00:00:00+00:00,-0.0013138781580537273
2008-01-30 00:00:00+00:00,-0.0012440773480228984
2008-01-31 00:00:00+00:00,-0.0011498294682396049
2008-02-01 00:00:00+00:00,0.0016470884621082593
2008-02-02 00:00:00+00:00,0.0
2008-02-03 00:00:00+00:00,0.0
2008-02-04 00:00:00+00:00,0.0026310080363929345
2008-02-05 00:00:00+00:00,0.0026241039976866443
2008-02-06 00:00:00+00:00,0.008506017318432146
2008-02-07 00:00:00+00:00,0.0033232394633526674
2008-02-08 00:00:00+00:00,-0.004544944111380289
2008-02-09 00:00:00+00:00,0.0
2008-02-10 00:00:00+00:00,0.0
2008-02-11 00:00:00+00:00,-0.0014334749575516392
2008-02-12 00:00:00+00:00,0.007679259858630161
2008-02-13 00:00:00+00:00,-0.009064410856099991
2008-02-14 00:00:00+00:00,-0.0010111205236603693
2008-02-15 00:00:00+00:00,0.0025974012256533285
2008-02-16 00:00:00+00:00,0.0
2008-02-17 00:00:00+00:00,0.0
2008-02-18 00:00:00+00:00,0.0
2008-02-19 00:00:00+00:00,-0.0008133225634870955
2008-02-20 00:00:00+00:00,-0.0026659705019547175
2008-02-21 00:00:00+00:00,-0.0008847563541259928
2008-02-22 00:00:00+00:00,-0.0033949165472118015
2008-02-23 00:00:00+00:00,0.0
2008-02-24 00:00:00+00:00,0.0
2008-02-25 00:00:00+00:00,-0.0008546370318683882
2008-02-26 00:00:00+00:00,-0.0015930606801646263
2008-02-27 00:00:00+00:00,-0.0010670349275112567
2008-02-28 00:00:00+00:00,-0.011414081964366773
2008-02-29 00:00:00+00:00,0.007995824991909206
2008-03-01 00:00:00+00:00,0.0
2008-03-02 00:00:00+00:00,0.0
2008-03-03 00:00:00+00:00,-0.0008138664572950871
2008-03-04 00:00:00+00:00,-0.004136856793814481
2008-03-05 00:00:00+00:00,0.0
2008-03-06 00:00:00+00:00,-0.001159476638677992
2008-03-07 00:00:00+00:00,-0.0036682748493385153
2008-03-08 00:00:00+00:00,0.0
2008-03-09 00:00:00+00:00,0.0
2008-03-10 00:00:00+00:00,-0.0007207215708395776
2008-03-11 00:00:00+00:00,0.009001461461500604
2008-03-12 00:00:00+00:00,-0.001593063928849614
2008-03-13 00:00:00+00:00,0.0021669204699126254
2008-03-14 00:00:00+00:00,0.001050778170401001
2008-03-15 00:00:00+00:00,0.0
2008-03-16 00:00:00+00:00,0.0
2008-03-17 00:00:00+00:00,0.0
2008-03-18 00:00:00+00:00,-0.0005387946227441986
2008-03-19 00:00:00+00:00,0.0025508069540889355
2008-03-20 00:00:00+00:00,-0.003553218580139239
2008-03-21 00:00:00+00:00,0.0
2008-03-22 00:00:00+00:00,0.0
2008-03-23 00:00:00+00:00,0.0
2008-03-24 00:00:00+00:00,-0.0005577618244350102
2008-03-25 00:00:00+00:00,0.0012471568600354033
2008-03-26 00:00:00+00:00,0.003736810191641071
2008-03-27 00:00:00+00:00,-0.004821688578287575
2008-03-28 00:00:00+00:00,-0.0007439581993162747
2008-03-29 00:00:00+00:00,0.0
2008-03-30 00:00:00+00:00,0.0
2008-03-31 00:00:00+00:00,-0.000420638299509446
2008-04-01 00:00:00+00:00,-0.0006130357394797947
2008-04-02 00:00:00+00:00,-0.0026748452976088632
2008-04-03 00:00:00+00:00,-0.000556312069897591
2008-04-04 00:00:00+00:00,0.001497827817456887
2008-04-05 00:00:00+00:00,0.0
2008-04-06 00:00:00+00:00,0.0
2008-04-07 00:00:00+00:00,0.004339047559298814
2008-04-08 00:00:00+00:00,-0.003401903193540168
2008-04-09 00:00:00+00:00,-0.0005132908164878769
2008-04-10 00:00:00+00:00,0.0027573860180749588
2008-04-11 00:00:00+00:00,-0.007321321429258565
2008-04-12 00:00:00+00:00,0.0
2008-04-13 00:00:00+00:00,0.0
2008-04-14 00:00:00+00:00,0.0
2008-04-15 00:00:00+00:00,0.0
2008-04-16 00:00:00+00:00,-0.0006992339422785543
2008-04-17 00:00:00+00:00,0.0002615659548694804
2008-04-18 00:00:00+00:00,-0.0005878377177497285
2008-04-19 00:00:00+00:00,0.0
2008-04-20 00:00:00+00:00,0.0
2008-04-21 00:00:00+00:00,0.007236680915787996
2008-04-22 00:00:00+00:00,-0.008677870993873849
2008-04-23 00:00:00+00:00,-0.0005800545959163683
2008-04-24 00:00:00+00:00,0.005374115812017299
2008-04-25 00:00:00+00:00,0.0007636270102975296
2008-04-26 00:00:00+00:00,0.0
2008-04-27 00:00:00+00:00,0.0
2008-04-28 00:00:00+00:00,0.002289132987113751
2008-04-29 00:00:00+00:00,0.0025376720280434473
2008-04-30 00:00:00+00:00,0.0011301755133548141
2008-05-01 00:00:00+00:00,0.007302680983919396
2008-05-02 00:00:00+00:00,0.0009886006986481455
2008-05-03 00:00:00+00:00,0.0
2008-05-04 00:00:00+00:00,0.0
2008-05-05 00:00:00+00:00,0.004141088920312397
2008-05-06 00:00:00+00:00,0.0
2008-05-07 00:00:00+00:00,0.0
2008-05-08 00:00:00+00:00,0.0
2008-05-09 00:00:00+00:00,0.0
2008-05-10 00:00:00+00:00,0.0
2008-05-11 00:00:00+00:00,0.0
2008-05-12 00:00:00+00:00,0.0
2008-05-13 00:00:00+00:00,0.0
2008-05-14 00:00:00+00:00,-0.00048000309418250175
2008-05-15 00:00:00+00:00,0.0023327805449546712
2008-05-16 00:00:00+00:00,-0.0005793848448080174
2008-05-17 00:00:00+00:00,0.0
2008-05-18 00:00:00+00:00,0.0
2008-05-19 00:00:00+00:00,-0.004432811991550767
2008-05-20 00:00:00+00:00,-0.0005170052056863161
2008-05-21 00:00:00+00:00,-0.007096319304429333
2008-05-22 00:00:00+00:00,0.0
2008-05-23 00:00:00+00:00,-0.0004128716652402886
2008-05-24 00:00:00+00:00,0.0
2008-05-25 00:00:00+00:00,0.0
2008-05-26 00:00:00+00:00,0.0
2008-05-27 00:00:00+00:00,0.0032112116625897524
2008-05-28 00:00:00+00:00,0.0003369402936719279
2008-05-29 00:00:00+00:00,-0.00016841340157502938
2008-05-30 00:00:00+00:00,0.0011790923859844593
2008-05-31 00:00:00+00:00,0.0
2008-06-01 00:00:00+00:00,0.0
2008-06-02 00:00:00+00:00,-0.0015141905542837009
2008-06-03 00:00:00+00:00,-0.0005054956014262091
2008-06-04 00:00:00+00:00,-0.00016858375215378363
2008-06-05 00:00:00+00:00,0.0026977948388389184
2008-06-06 00:00:00+00:00,-0.0023542192833518882
2008-06-07 00:00:00+00:00,0.0
2008-06-08 00:00:00+00:00,0.0
2008-06-09 00:00:00+00:00,-0.002764182917070257
2008-06-10 00:00:00+00:00,0.0
2008-06-11 00:00:00+00:00,0.0
2008-06-12 00:00:00+00:00,0.0
2008-06-13 00:00:00+00:00,0.0
2008-06-14 00:00:00+00:00,0.0
2008-06-15 00:00:00+00:00,0.0
2008-06-16 00:00:00+00:00,0.0
2008-06-17 00:00:00+00:00,0.0
2008-06-18 00:00:00+00:00,0.0
2008-06-19 00:00:00+00:00,0.0
2008-06-20 00:00:00+00:00,0.0
2008-06-21 00:00:00+00:00,0.0
2008-06-22 00:00:00+00:00,0.0
2008-06-23 00:00:00+00:00,0.0
2008-06-24 00:00:00+00:00,0.0
2008-06-25 00:00:00+00:00,0.0
2008-06-26 00:00:00+00:00,0.0
2008-06-27 00:00:00+00:00,0.0
2008-06-28 00:00:00+00:00,0.0
2008-06-29 00:00:00+00:00,0.0
2008-06-30 00:00:00+00:00,0.0
2008-07-01 00:00:00+00:00,0.0
2008-07-02 00:00:00+00:00,0.0
2008-07-03 00:00:00+00:00,0.0
2008-07-04 00:00:00+00:00,0.0
2008-07-05 00:00:00+00:00,0.0
2008-07-06 00:00:00+00:00,0.0
2008-07-07 00:00:00+00:00,0.0
2008-07-08 00:00:00+00:00,-0.0004924010440429116
2008-07-09 00:00:00+00:00,-0.003562554482420488
2008-07-10 00:00:00+00:00,0.0011668589719722178
2008-07-11 00:00:00+00:00,0.0
2008-07-12 00:00:00+00:00,0.0
2008-07-13 00:00:00+00:00,0.0
2008-07-14 00:00:00+00:00,-0.0007710804513452185
2008-07-15 00:00:00+00:00,-0.005322664872914662
2008-07-16 00:00:00+00:00,-0.0009006311792144617
2008-07-17 00:00:00+00:00,-0.002000881464597315
2008-07-18 00:00:00+00:00,0.0
2008-07-19 00:00:00+00:00,0.0
2008-07-20 00:00:00+00:00,0.0
2008-07-21 00:00:00+00:00,0.0
2008-07-22 00:00:00+00:00,0.0
2008-07-23 00:00:00+00:00,0.0
2008-07-24 00:00:00+00:00,0.0
2008-07-25 00:00:00+00:00,0.0
2008-07-26 00:00:00+00:00,0.0
2008-07-27 00:00:00+00:00,0.0
2008-07-28 00:00:00+00:00,-0.0009019332695325843
2008-07-29 00:00:00+00:00,0.003268314825826568
2008-07-30 00:00:00+00:00,0.0032576677420474986
2008-07-31 00:00:00+00:00,-0.0009741269407028685
2008-08-01 00:00:00+00:00,-0.002925230367817666
2008-08-02 00:00:00+00:00,0.0
2008-08-03 00:00:00+00:00,0.0
2008-08-04 00:00:00+00:00,-0.004776084886161325
2008-08-05 00:00:00+00:00,0.0
2008-08-06 00:00:00+00:00,-0.0008891028027102621
2008-08-07 00:00:00+00:00,-0.0015997888499781343
2008-08-08 00:00:00+00:00,0.0
2008-08-09 00:00:00+00:00,0.0
2008-08-10 00:00:00+00:00,0.0
2008-08-11 00:00:00+00:00,0.0
2008-08-12 00:00:00+00:00,0.0
2008-08-13 00:00:00+00:00,0.0
2008-08-14 00:00:00+00:00,0.0
2008-08-15 00:00:00+00:00,0.0
2008-08-16 00:00:00+00:00,0.0
2008-08-17 00:00:00+00:00,0.0
2008-08-18 00:00:00+00:00,0.0
2008-08-19 00:00:00+00:00,0.0
2008-08-20 00:00:00+00:00,0.0
2008-08-21 00:00:00+00:00,0.0
2008-08-22 00:00:00+00:00,0.0
2008-08-23 00:00:00+00:00,0.0
2008-08-24 00:00:00+00:00,0.0
2008-08-25 00:00:00+00:00,0.0
2008-08-26 00:00:00+00:00,0.0
2008-08-27 00:00:00+00:00,0.0
2008-08-28 00:00:00+00:00,0.0
2008-08-29 00:00:00+00:00,0.0
2008-08-30 00:00:00+00:00,0.0
2008-08-31 00:00:00+00:00,0.0
2008-09-01 00:00:00+00:00,0.0
2008-09-02 00:00:00+00:00,0.0
2008-09-03 00:00:00+00:00,0.0
2008-09-04 00:00:00+00:00,-0.0006727218252076117
2008-09-05 00:00:00+00:00,-0.002018656599329871
2008-09-06 00:00:00+00:00,0.0
2008-09-07 00:00:00+00:00,0.0
2008-09-08 00:00:00+00:00,0.0
2008-09-09 00:00:00+00:00,0.0
2008-09-10 00:00:00+00:00,0.0
2008-09-11 00:00:00+00:00,0.0
2008-09-12 00:00:00+00:00,0.0
2008-09-13 00:00:00+00:00,0.0
2008-09-14 00:00:00+00:00,0.0
2008-09-15 00:00:00+00:00,0.0
2008-09-16 00:00:00+00:00,0.0
2008-09-17 00:00:00+00:00,0.0
2008-09-18 00:00:00+00:00,0.0
2008-09-19 00:00:00+00:00,0.0
2008-09-20 00:00:00+00:00,0.0
2008-09-21 00:00:00+00:00,0.0
2008-09-22 00:00:00+00:00,0.0
2008-09-23 00:00:00+00:00,0.0
2008-09-24 00:00:00+00:00,0.0
2008-09-25 00:00:00+00:00,0.0
2008-09-26 00:00:00+00:00,0.0
2008-09-27 00:00:00+00:00,0.0
2008-09-28 00:00:00+00:00,0.0
2008-09-29 00:00:00+00:00,0.0
2008-09-30 00:00:00+00:00,0.0
2008-10-01 00:00:00+00:00,0.0
2008-10-02 00:00:00+00:00,0.0
2008-10-03 00:00:00+00:00,0.0
2008-10-04 00:00:00+00:00,0.0
2008-10-05 00:00:00+00:00,0.0
2008-10-06 00:00:00+00:00,0.0
2008-10-07 00:00:00+00:00,0.0
2008-10-08 00:00:00+00:00,0.0
2008-10-09 00:00:00+00:00,0.0
2008-10-10 00:00:00+00:00,0.0
2008-10-11 00:00:00+00:00,0.0
2008-10-12 00:00:00+00:00,0.0
2008-10-13 00:00:00+00:00,0.0
2008-10-14 00:00:00+00:00,0.0
2008-10-15 00:00:00+00:00,0.0
2008-10-16 00:00:00+00:00,0.0
2008-10-17 00:00:00+00:00,0.0
2008-10-18 00:00:00+00:00,0.0
2008-10-19 00:00:00+00:00,0.0
2008-10-20 00:00:00+00:00,0.0
2008-10-21 00:00:00+00:00,0.0
2008-10-22 00:00:00+00:00,0.0
2008-10-23 00:00:00+00:00,0.0
2008-10-24 00:00:00+00:00,0.0
2008-10-25 00:00:00+00:00,0.0
2008-10-26 00:00:00+00:00,0.0
2008-10-27 00:00:00+00:00,0.0
2008-10-28 00:00:00+00:00,0.0
2008-10-29 00:00:00+00:00,0.0
2008-10-30 00:00:00+00:00,0.0
2008-10-31 00:00:00+00:00,0.0
2008-11-01 00:00:00+00:00,0.0
2008-11-02 00:00:00+00:00,0.0
2008-11-03 00:00:00+00:00,0.0
2008-11-04 00:00:00+00:00,0.0
2008-11-05 00:00:00+00:00,0.0
2008-11-06 00:00:00+00:00,0.0
2008-11-07 00:00:00+00:00,0.0
2008-11-08 00:00:00+00:00,0.0
2008-11-09 00:00:00+00:00,0.0
2008-11-10 00:00:00+00:00,0.0
2008-11-11 00:00:00+00:00,0.0
2008-11-12 00:00:00+00:00,0.0
2008-11-13 00:00:00+00:00,0.0
2008-11-14 00:00:00+00:00,0.0
2008-11-15 00:00:00+00:00,0.0
2008-11-16 00:00:00+00:00,0.0
2008-11-17 00:00:00+00:00,0.0
2008-11-18 00:00:00+00:00,0.0
