timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2008-01-02T00:00:00+00:00,GOLD,reject,Active-Guardian: Market is in Green Zone. No confluence factors detected for entry. Insufficient data for trend analysis.,0.0,,,
2008-01-03T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and EMA alignment detected. Decisive long entry with tight protection.,0.8,MACD_crossover;EMA_alignment,indicator_crossover,trend_following
2008-01-04T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. EMA20 and EMA50 alignment, RSI14=71.31, and MACD crossover support the hold decision.",0.8,EMA_alignment;RSI_level;MACD_crossover,trend_following,trend_following
2008-01-07T00:00:00+00:00,GOLD,close,"Active-Guardian: Closing long position due to unrealized loss and current market sentiment. RSI14=53.36, MACD=0.935, and Trend Strength Score=0.47 indicate a need to reevaluate the position.",0.6,EMA_alignment;MACD_crossover;RSI_momentum,indicator_crossover;trend_reversal,trend_following;mean_reversion
2008-01-08T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and high RSI14=80.07 detected. Decisive long entry with tight protection.,0.8,MACD_crossover;RSI_overbought,indicator_crossover,trend_following
2008-01-09T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to current market sentiment and trend strength. EMA alignment, MACD crossover, and RSI level indicate a potential continuation of the uptrend. Volatility Ratio (VR) is 0.91, which is in the Active (Green Zone) range.",0.8,EMA_alignment;MACD_crossover;RSI_level,trend_continuation;support_bounce,trend_following;mean_reversion
2008-01-10T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, high RSI14, and strong Trend Strength Score. Current price is above EMA20 and EMA50, indicating a potential continuation of the uptrend.",0.8,MACD_crossover;RSI_bullish;Trend_Strength,indicator_crossover;trend_following,trend_following;momentum
2008-01-11T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, high RSI14, and strong Trend Strength Score. Current price is above EMA20 and EMA50, indicating a potential continuation of the uptrend.",0.8,MACD_crossover;RSI_high;Trend_Strength,indicator_crossover,trend_following
2008-01-14T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, high RSI14, and strong Trend Strength Score. Current price is 903.4, above the entry price of 880.82818.",0.8,MACD_crossover;RSI_high;Trend_Strength,indicator_crossover,trend_following
2008-01-15T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to current trend strength and volatility zone. EMA alignment, MACD crossover, and RSI level indicate a potential continuation of the uptrend.",0.8,EMA_alignment;MACD_crossover;RSI_level,trend_following,trend_following
2008-01-16T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to current market sentiment and trend strength. EMA20 and EMA50 alignment, RSI14=57.51, and MACD crossover indicate a potential continuation of the trend.",0.8,EMA_alignment;RSI_momentum;MACD_crossover,trend_following,trend_following
2008-01-17T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, EMA alignment, and Trend Strength Score of 0.86. Current price is near entry point, and volatility is within acceptable range.",0.8,MACD_crossover;EMA_alignment;Trend_Strength,indicator_crossover,trend_following
2008-01-18T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, EMA alignment, and Trend Strength Score of 0.74. Current price is 881.7, close to the entry price of 880.82818.",0.8,MACD_crossover;EMA_alignment;Trend_Strength,indicator_crossover,trend_following
2008-01-22T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position. Current price 890.3 is above entry price 880.82818. Trend Strength Score=0.74 and RSI14=63.25 indicate a strong trend. Volatility Ratio (VR)=0.93 is in the Active Zone, supporting the hold decision.",0.8,EMA_alignment;RSI_above_50;MACD_bullish,trend_following,trend_following
2008-01-23T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, EMA alignment, and Trend Strength Score of 0.61. Current price is 883.1, within the profit target range.",0.8,MACD_crossover;EMA_alignment;Trend_Strength,indicator_crossover,trend_following
2008-01-24T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, RSI14=68.38, and Trend Strength Score=0.81. Current price is above EMA20 and EMA50, indicating a strong uptrend.",0.8,MACD_crossover;RSI_bullish;Trend_strength,indicator_crossover;trend_following,trend_following;mean_reversion
2008-01-25T00:00:00+00:00,GOLD,entry,"Active-Guardian: Market is in Green Zone. EMA20/50 alignment, RSI=70.33, and MACD crossover indicate a bullish trend. Trend Strength Score of 0.94 supports the long position.",0.82,EMA_alignment;RSI_bullish;MACD_crossover,trend_following,trend_following
2008-01-30T00:00:00+00:00,GOLD,entry,"Active-Guardian: Market is in Green Zone. EMA20/50 alignment, RSI14=74.35, and MACD crossover indicate a bullish trend. Entry with tight protection.",0.82,EMA_alignment;RSI_bullish;MACD_crossover,trend_following;indicator_crossover,trend_following;mean_reversion
2008-01-31T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, high RSI14, and strong Trend Strength Score. Current price is near the profit target.",0.82,MACD_crossover;RSI_high;Trend_Strength,indicator_crossover,trend_following
2008-02-01T00:00:00+00:00,GOLD,close,"Active-Guardian: Closing long position due to unrealized loss and current market sentiment. RSI14=62.24, MACD=14.302, and Trend Strength Score=0.90 indicate a need to reevaluate the position.",0.6,MACD_crossover;Trend_Strength,indicator_crossover,trend_following
2008-02-05T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. EMA20 and EMA50 alignment with RSI14=47.51 and MACD=10.786 indicate a potential long entry. Trend Strength Score=0.37 suggests a moderate trend.,0.82,EMA_alignment;RSI_moderate;MACD_bullish,indicator_crossover;support_bounce,trend_following;mean_reversion
2008-02-06T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to current market sentiment and trend strength. EMA20 and EMA50 alignment, RSI14=54.89, and MACD=9.890 indicate a potential for continued growth.",0.82,EMA_alignment;RSI_momentum;MACD_crossover,trend_following;mean_reversion,trend_following;mean_reversion
2008-02-07T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to current market sentiment and trend strength. RSI14=57.10, MACD=9.474, and Trend Strength Score=0.32 indicate a potential for continued growth. EMA20 and EMA50 alignment supports the long position.",0.82,EMA_alignment;RSI_momentum;MACD_crossover,trend_following;mean_reversion,trend_following;mean_reversion
2008-02-08T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. EMA20/50 alignment and RSI14=62.03 indicate a potential long opportunity. Trend Strength Score=0.42 suggests a moderate trend.,0.82,EMA_alignment;RSI_momentum,indicator_crossover,trend_following;mean_reversion
2008-02-11T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to current market sentiment and trend strength. RSI14=63.64, MACD=10.687, and Trend Strength Score=0.51 indicate a potential for further growth.",0.82,EMA_alignment;RSI_momentum;MACD_crossover,trend_following;mean_reversion,trend_following;mean_reversion
2008-02-12T00:00:00+00:00,GOLD,close,"Active-Guardian: Closing long position due to unrealized loss and current market sentiment. RSI14=54.78, MACD=9.843, and Trend Strength Score=0.36 indicate a need to reevaluate the position.",0.82,EMA_alignment;RSI_middling;MACD_bearish,indicator_crossover;trend_weakness,trend_following;mean_reversion
2008-02-19T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Active mode. 1% risk enforced. EMA20/50 alignment and RSI14=62.03 indicate a potential long entry with tight protection.,0.82,EMA_alignment;RSI_momentum,indicator_crossover,trend_following;mean_reversion
2008-02-20T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position due to bullish MACD crossover, RSI14=64.73, and Trend Strength Score=0.56. Current price is above EMA20 and EMA50, indicating a strong uptrend.",0.82,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_following,trend_following;mean_reversion
2008-02-21T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and RSI=68.20 indicate a strong trend. EMA20 and EMA50 alignment supports the long position.,0.82,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_strength,trend_following;momentum
