Date,Price,Open,High,Low,Vol.,Change %
01/02/2008,5.942068820311142,5.8902580088384155,6.011349789705833,5.775887603414004,1.06B,0.00%
01/03/2008,5.6816092780056024,5.877379969219159,5.898982106197373,5.667661444540035,839.62M,-4.38%
01/04/2008,5.784577550092786,5.7399866248733975,5.814519784604303,5.670001729147367,633.64M,1.81%
01/07/2008,5.513193509061918,5.7981630939925095,5.80293441897376,5.500334048690697,780.96M,-4.69%
01/08/2008,5.601640636190016,5.54078773343107,5.6958664936549726,5.485786169708247,684.24M,1.60%
01/09/2008,5.706264607499908,5.634731247065494,5.73501138721049,5.566977378792715,725.26M,1.87%
01/10/2008,5.6686451812227405,5.628446327766958,5.788501542999704,5.607709231221579,637.52M,-0.66%
01/11/2008,5.5987127222298225,5.715384762063314,5.715384762063314,5.568022746777179,544.91M,-1.23%
01/14/2008,5.468733424268119,5.591571193737849,5.649428159222698,5.459607585509473,592.70M,-2.32%
01/15/2008,5.752437914359846,5.545096885213022,5.752437914359846,5.522688383549781,688.65M,5.19%
01/16/2008,5.704576814581161,5.900343641727891,6.035263657037152,5.601429984315827,2.22B,-0.83%
01/17/2008,5.752576564726768,5.777549112377902,5.894953110068087,5.664676802105363,1.76B,0.84%
01/18/2008,5.756623328480941,5.77913788994377,5.921756893241938,5.699855155194867,1.72B,0.07%
01/22/2008,5.554182293801578,5.284525880685374,5.714559824003733,5.2176546020209775,2.43B,-3.52%
01/23/2008,4.972599168722268,4.852279189340621,4.994553877540634,4.5034987890026965,3.37B,-10.47%
01/24/2008,4.839653872195119,4.996139176565676,5.019955876598943,4.705058603682228,2.01B,-2.67%
01/25/2008,4.633785785736148,4.957965724141616,4.9686894156426105,4.627446866078604,1.55B,-4.25%
01/28/2008,4.632961776947401,4.583755596042501,4.760496402893826,4.521022542792038,1.47B,-0.02%
01/29/2008,4.695494092473026,4.6747544254266415,4.737418139599053,4.602318867612698,1.10B,1.35%
01/30/2008,4.728594965303256,4.6972870963440725,4.846246073228519,4.641560695261863,1.24B,0.70%
01/31/2008,4.530004016189411,4.633795613741697,4.650688055294943,4.4321785740229895,1.16B,-4.20%
02/01/2008,4.530928600837309,4.390211909085399,4.585965312492504,4.384482638535372,1.07B,0.02%
02/04/2008,4.7407059888541845,4.617954640546638,4.75435794522957,4.604173458950042,1.21B,4.63%
02/05/2008,4.628442836678429,4.7506705396845925,4.79393189953924,4.628442836678429,1.01B,-2.37%
02/06/2008,4.755551849742046,4.672288794257278,4.766114193237067,4.606884200740336,908.79M,2.75%
