timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2008-01-02T00:00:00+00:00,GOLD,reject,Active-Guardian: Market is in Green Zone. No confluence factors detected for entry. Waiting for 2+ factors to align.,0.0,,,
2008-01-03T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Active mode. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive long entry with tight protection.,0.75,MACD_crossover;EMA_alignment,indicator_crossover,trend_following
2008-01-04T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position in GOLD as the market remains in the Green Zone with a bullish MACD crossover and EMA alignment. Trend Strength Score is 0.50, indicating a moderate trend. RSI14 is at 71.31, which is not overly extended.",0.75,EMA_alignment;MACD_crossover;bullish_trend,indicator_crossover,trend_following
2008-01-07T00:00:00+00:00,GOLD,close,Active-Guardian: Current price 862.0 is below entry price 871.848. Unrealized PnL is -2.353. Closing to limit losses.,0.75,,stop_loss,risk_management
2008-01-08T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and MACD bullish crossover detected. Decisive entry with tight protection.,0.82,EMA_alignment;MACD_crossover;Trend_Strength,indicator_crossover;trend_following,trend_following;mean_reversion
2008-01-09T00:00:00+00:00,GOLD,close,Active-Guardian: Current price 881.7 is below entry price 882.852. Unrealized PnL is -0.268. Closing to limit losses.,0.75,EMA_alignment;RSI_overbought;MACD_crossover,indicator_crossover;support_bounce,trend_following;mean_reversion
2008-01-10T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. EMA20/50 alignment and MACD crossover detected. RSI14=86.53 indicates strong trend. Entry with tight protection.,0.82,EMA_alignment;MACD_crossover;RSI_trend,indicator_crossover;trend_strength,trend_following;momentum
2008-01-11T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in ACTIVE mode. Current price 897.7 is above entry price 896.161. Holding to target profit.,0.82,EMA_alignment;RSI_bullish;MACD_crossover,price_breakout;support_retest,trend_following;mean_reversion
2008-01-14T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position as current price 903.4 is above entry price 896.161. Trend strength score is 1.48 and RSI14 is 89.40, indicating a strong uptrend.",0.82,EMA_alignment;RSI_bullish;MACD_crossover,trend_following,trend_following
2008-01-15T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position in GOLD. Current price 902.6 is above entry price 896.161. Trend strength score is 1.41, indicating a strong uptrend. RSI14 is 87.70, suggesting overbought conditions, but MACD crossover is bullish.",0.82,EMA_alignment;RSI_overbought;MACD_crossover,trend_following,trend_following
2008-01-16T00:00:00+00:00,GOLD,close,Active-Guardian: Closing current long position due to unrealized loss and recent losing streak. Market volatility and trend strength suggest caution.,0.0,,,risk_management;loss_limitation
2008-01-22T00:00:00+00:00,GOLD,reject,Active-Guardian: Current market volatility and recent losing streak suggest caution. Rejecting entry to limit losses and reevaluate strategy.,0.2,,,risk_management;caution
2008-01-23T00:00:00+00:00,GOLD,reject,"Active-Guardian: Recent losing streak and low win rate suggest caution. Volatility ratio is in the green zone, but trend strength score and recent price action do not support an aggressive entry. Rejecting trades to limit losses and re-evaluate strategy.",0.2,,,risk_management;trend_following
2008-01-24T00:00:00+00:00,GOLD,entry,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover, RSI=68.38, and EMA alignment support long entry. Trend Strength Score is 0.81.",0.82,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_strength,trend_following;momentum
2008-01-25T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding current long position. Market volatility is in the Green Zone, and the current price is above the entry price. Trend strength score is high at 0.94, with a bullish MACD crossover and RSI at 70.33.",0.82,EMA_alignment;MACD_crossover;RSI_level,trend_following,trend_following
