timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2022-01-03T00:00:00+00:00,GOLD,reject,"Active-Guardian: Market is in Green Zone. No confluence factors detected for entry. EMA alignment is neutral, and indicators do not suggest a strong trend or reversal.",0.0,,,
2022-01-04T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. Bearish MACD crossover and low RSI14 detected. Decisive short entry with tight protection.,0.8,MACD_crossover;RSI_oversold,indicator_crossover,trend_following;mean_reversion
2022-01-05T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in Green Zone. Holding short position with tight protection. EMA alignment and MACD crossover support the short side.,0.8,EMA_alignment;MACD_crossover,indicator_crossover,trend_following
2022-01-06T00:00:00+00:00,GOLD,hold,Active-Guardian: Holding short position in GOLD. Current price 1893.854 is below entry price 1898.451. ATR-based stop loss and profit target in place.,0.8,EMA_alignment;RSI_oversold;MACD_crossover,indicator_crossover;support_bounce,trend_following;mean_reversion
2022-01-07T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in Green Zone. Holding short position with tight protection. EMA alignment and MACD crossover support the short side.,0.8,EMA_alignment;MACD_crossover,indicator_crossover,trend_following
2022-01-10T00:00:00+00:00,GOLD,close,"Active-Guardian: Current price 1923.368 is above initial entry price 1898.451, and the trend strength score is 0.40 with a bullish MACD crossover. However, the RSI14 is at 68.46, indicating potential overbought conditions. Closing the short position to limit further losses.",0.8,MACD_crossover;RSI_overbought,trend_reversal,trend_following;mean_reversion
2022-01-13T00:00:00+00:00,GOLD,entry,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover, EMA alignment, and RSI below 75 indicate a potential long entry. Trend Strength Score is 1.31, supporting the long bias.",0.82,MACD_crossover;EMA_alignment;RSI_below_75,indicator_crossover;trend_strength,trend_following;mean_reversion
2022-01-14T00:00:00+00:00,GOLD,hold,"Active-Guardian: Current price 1955.424 is above initial entry price 1938.033, and the trend strength score is 1.55 with a bullish MACD crossover. Holding the long position with tight protection.",0.82,EMA_alignment;MACD_crossover;RSI_bullish,trend_following;breakout,trend_following;mean_reversion
2022-01-17T00:00:00+00:00,GOLD,reject,"Active-Guardian: Current price 1720.306 is in a defensive zone with a volatility ratio of 1.62. The trend strength score is -1.02, indicating a bearish trend. RSI14 is at 19.23, which is oversold, but the MACD crossover is bearish. Rejecting entry due to high risk and unfavorable market conditions.",0.0,,,trend_following;mean_reversion
2022-01-18T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in DEFENSIVE mode. 1% risk enforced. EMA20/50 alignment and RSI14=19.75 indicate potential oversold conditions. Decisive long entry with tight protection.,0.8,EMA_alignment;RSI_oversold,support_bounce,mean_reversion
2022-01-19T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding the current long position as the price is moving in the expected direction. The current price of 1754.030 is above the entry price of 1725.911, and the trend strength score is -1.01, indicating a potential reversal. The RSI14 is at 28.19, which is oversold, and the MACD is bearish, but the position is still within the initial risk parameters.",0.8,EMA_alignment;RSI_oversold;trend_reversal,price_movement;indicator_crossover,trend_following;mean_reversion
2022-01-20T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Active mode. Current price 1774.161 is above initial entry price 1725.911, and the trend strength score is -0.73 with a bearish MACD crossover. However, the RSI14 is at 32.98, indicating potential oversold conditions. Holding the long position with tight protection.",0.8,EMA_alignment;RSI_oversold;Trend_strength,indicator_crossover;support_bounce,trend_following;mean_reversion
2022-01-21T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position in GOLD as current price 1775.242 is above initial entry price 1725.911, and the trend strength score is -0.54 with a bearish MACD crossover. However, the RSI14 is at 33.24, indicating potential oversold conditions. Maintaining the current position with a profit target of 1800.0 and a stop loss of 1650.0.",0.8,EMA_alignment;RSI_oversold;MACD_crossover,indicator_crossover;support_bounce,trend_following;mean_reversion
2022-01-24T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Green Zone. Current price 1760.689 is above initial entry price 1725.911, and the trend strength score is -0.43 with a bearish MACD crossover. However, the RSI14 is at 31.49, indicating potential oversold conditions. Holding the long position with tight protection.",0.8,EMA_alignment;RSI_oversold;Volatility_stable,indicator_crossover;support_bounce,trend_following;mean_reversion
2022-01-25T00:00:00+00:00,GOLD,hold,"Active-Guardian: Current price 1791.312 is above initial entry price 1725.911, and the trend strength score is -0.24 with a bearish MACD crossover. However, the RSI14 is at 38.81, indicating potential oversold conditions. Holding the long position with a profit target of 1800.0 and a stop loss of 1650.0.",0.8,EMA_alignment;RSI_oversold;Volatility_stable,indicator_crossover;support_bounce,trend_following;mean_reversion
2022-01-26T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding the current long position as the price is above the entry price and the trend strength score is slightly negative with a bearish MACD crossover. However, the RSI14 is at 38.58, indicating potential for a bounce. The current position's unrealized PnL is positive, and the stop loss is in place.",0.8,EMA_alignment;RSI_undersold;price_above_entry,trend_following;mean_reversion,trend_following;mean_reversion
2022-01-31T00:00:00+00:00,GOLD,entry,"Active-Guardian: Market is in Green Zone. EMA20/50 alignment and MACD bullish crossover detected. Trend Strength Score is 0.37 with RSI14 at 52.86, indicating a potential long opportunity.",0.82,EMA_alignment;MACD_crossover;RSI_momentum,indicator_crossover;trend_reversal,trend_following;mean_reversion
2022-02-01T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Green Zone. Current price 1859.859 is above EMA20=1832.050, and the trend strength score is 0.52 with a bullish MACD crossover. Holding the long position with tight protection.",0.82,EMA_crossover;MACD_bullish,trend_following,trend_following
2022-02-02T00:00:00+00:00,GOLD,close,"Active-Guardian: Current price 1839.630 is below entry price 1859.554, and the trend strength score is 0.51 with a bullish MACD crossover. However, the RSI14 is at 49.52, indicating potential neutral conditions. Closing the long position to limit further losses.",0.82,EMA_alignment;MACD_crossover;RSI_neutral,stop_loss_hit;trend_reversal,trend_following;mean_reversion
2022-02-24T00:00:00+00:00,GOLD,entry,"Active-Guardian: Market is in Green Zone. RSI14=30.73 indicates oversold conditions. EMA20 and EMA50 alignment suggests potential for mean reversion. Trend Strength Score=-0.23 with bearish MACD crossover, but RSI and ADX suggest a potential reversal.",0.8,RSI_oversold;EMA_alignment;Volatility_stable,indicator_crossover;support_bounce,mean_reversion;trend_following
2022-02-28T00:00:00+00:00,GOLD,close,"Active-Guardian: Current price 1738.883 is below entry price 1762.906, and the trend strength score is -0.41 with a bearish MACD crossover. Closing the long position to limit further losses.",0.8,EMA_alignment;RSI_oversold;MACD_crossover,stop_loss_hit;trend_reversal,trend_following;mean_reversion
2022-03-01T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in DEFENSIVE mode. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection.,0.8,MACD_crossover;EMA_alignment;RSI_momentum,indicator_crossover;trend_reversal,trend_following;mean_reversion
2022-03-02T00:00:00+00:00,GOLD,hold,"Active-Guardian: Current price 1979.216 is above entry price 1948.282, and the trend strength score is 0.95 with a bullish MACD crossover. Holding the long position with a tight stop loss.",0.8,EMA_alignment;MACD_crossover;RSI_bullish,trend_following;momentum_shift,trend_following;mean_reversion
2022-03-03T00:00:00+00:00,GOLD,hold,"Active-Guardian: Current price 1951.498 is above initial entry price 1948.282, and the trend strength score is 1.06 with a bullish MACD crossover. Holding the long position with tight protection.",0.8,EMA_alignment;MACD_crossover;RSI_above_50,trend_following,trend_following
2022-03-07T00:00:00+00:00,GOLD,close,Active-Guardian: Closing long position due to current price 1943.201 being below entry price 1948.282 and RSI14 at 62.80 indicating potential overbought conditions.,0.6,RSI_overbought,price_rejection,mean_reversion
2022-03-17T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection.,0.8,MACD_crossover;EMA_alignment;RSI_bullish,indicator_crossover;trend_following,trend_following;mean_reversion
2022-03-22T00:00:00+00:00,GOLD,entry,"Active-Guardian: Market is in Active mode. 1% risk enforced. Bullish MACD crossover and RSI14 at 68.97 indicate potential overbought conditions, but the trend strength score is 0.85 with EMA alignment and a recent price breakout. Decisive entry with tight protection.",0.82,MACD_crossover;RSI_overbought;EMA_alignment,indicator_crossover;breakout,trend_following;breakout
2022-03-23T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Active mode. 1% risk enforced. Bullish MACD crossover and RSI14 at 58.64 detected. Decisive entry with tight protection.,0.82,MACD_crossover;RSI_momentum,indicator_crossover,trend_following
2022-03-24T00:00:00+00:00,GOLD,hold,"Active-Guardian: Current price 1976.511 is above initial entry price 1957.488, and the trend strength score is 0.73 with a bullish MACD crossover. Holding the long position with a tight stop loss.",0.82,EMA_alignment;MACD_crossover;RSI_momentum,indicator_crossover;trend_following,trend_following;mean_reversion
2022-03-28T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Green Zone. Current price 1968.865 is above initial entry price 1957.488, and the trend strength score is 0.68 with a bullish MACD crossover. Holding the long position with tight protection.",0.82,EMA_alignment;MACD_crossover;RSI_momentum,trend_following;mean_reversion,trend_following;mean_reversion
2022-03-29T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in ACTIVE mode. 1% risk enforced. Bullish MACD crossover and RSI14 at 62.69 detected. Decisive entry with tight protection.,0.8,MACD_crossover;RSI_bullish,indicator_crossover,trend_following
2022-03-31T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and RSI14 at 67.36 detected. Decisive entry with tight protection.,0.82,MACD_crossover;RSI_bullish,indicator_crossover,trend_following
2022-04-04T00:00:00+00:00,GOLD,close,"Active-Guardian: Current price 2026.114 is below entry price 2032.597, and the trend strength score is 0.79 with a bullish MACD crossover. However, the RSI14 is at 66.77, indicating potential overbought conditions. Closing the long position to limit further losses.",0.82,EMA_alignment;MACD_crossover;RSI_overbought,indicator_crossover;support_bounce,trend_following;mean_reversion
2022-04-05T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and RSI14 at 50.97 detected. Decisive entry with tight protection.,0.82,MACD_crossover;RSI_middle,indicator_crossover,trend_following
2022-04-06T00:00:00+00:00,GOLD,close,Active-Guardian: Closing long position due to current price 1929.619 being below entry price 1947.636 and RSI14 at 48.91 indicating potential neutral conditions. Trend strength score is 0.32 with a bearish MACD crossover.,0.82,bearish_MACD_crossover;RSI_neutral,price_below_entry,trend_following;mean_reversion
2022-04-13T00:00:00+00:00,GOLD,entry,"Active-Guardian: Market is in Green Zone. EMA20 and EMA50 alignment with RSI14 at 46.83, indicating potential for mean reversion. Trend strength score is -0.06, suggesting a possible reversal. MACD is bearish, but the overall volatility ratio supports an entry with tight protection.",0.82,EMA_alignment;RSI_mean_reversion;Volatility_ratio,indicator_crossover;support_bounce,mean_reversion;trend_following
2022-04-18T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI14 at 39.67 indicate potential oversold conditions. Decisive entry with tight protection.,0.62,EMA_alignment;RSI_oversold,indicator_crossover,mean_reversion
